"AreaName","State","edu.total","edu.males","edu.females","m_no_school","m_hs","m_bs","m_ms","m_phd","f_no_school","f_hs","f_bs","f_ms","f_phd","year","cause","amt_death","AADR"
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2007,"Diabetes",1231,26.73
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2003,"Homicide",325,7.84
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2009,"All Causes",40449,846.9
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2011,"Unintentional Injuries",2285,48.17
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2002,"Kidney Disease",781,20.12
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2001,"Kidney Disease",632,16.47
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2007,"Chronic liver disease and cirrhosis",512,10.43
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2000,"Unintentional Injuries",1974,50.03
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2008,"Diabetes",1133,23.94
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2008,"Pneumonitis due to solids and liquids",251,5.61
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2001,"Diabetes",1088,27.73
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2011,"Diseases of Heart",9295,184.54
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2006,"Kidney Disease",846,19.54
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2009,"Suicide",619,13.03
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2004,"Septicemia",625,15.14
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2003,"Kidney Disease",797,20.07
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2012,"Chronic liver disease and cirrhosis",573,10.56
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2007,"Alzheimers disease",1396,33.57
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2003,"Alzheimers disease",1051,28.75
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2009,"Stroke",2400,51.29
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2010,"Essential hypertension and hypertensive renal disease",417,8.49
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,1999,"Suicide",418,10.51
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2012,"Cancer",9728,178.8
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2004,"Unintentional Injuries",2094,50.1
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2007,"Stroke",2466,55.84
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2008,"All Causes",40289,867
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2004,"Essential hypertension and hypertensive renal disease",387,9.65
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2011,"All Causes",42072,839.5
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2007,"Influenza and pneumonia",723,16.75
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2007,"Septicemia",700,15.36
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2000,"Influenza and pneumonia",699,19.5
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2001,"Pneumonitis due to solids and liquids",317,8.74
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2008,"Essential hypertension and hypertensive renal disease",446,9.69
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2007,"Cancer",8867,188.47
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2004,"Chronic liver disease and cirrhosis",457,10.33
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2002,"Cancer",8333,205.79
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2004,"Cancer",8348,195.82
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2002,"Alzheimers disease",967,27.1
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2001,"Chronic liver disease and cirrhosis",461,11.25
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2007,"Homicide",382,8.59
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,1999,"Kidney Disease",434,11.82
"South Carolina","SC",3210007,1522190,1687817,19254,463319,255648,90332,19807,17799,492339,274701,131052,12910,2008,"Unintentional Injuries",2285,50.37
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2007,"Unintentional Injuries",366,42.47
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,1999,"Alzheimers disease",155,16.31
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2010,"Diabetes",240,24.5
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2013,"Cancer",1577,154.5
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2003,"Pneumonitis due to solids and liquids",44,4.45
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2005,"Cancer",1612,182.58
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2012,"Diseases of Heart",1668,155.43
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2004,"Homicide",24,3.15
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2002,"Alzheimers disease",167,16.96
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2005,"Kidney Disease",55,5.84
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2000,"CLRD",383,43.63
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2000,"Diabetes",180,20.69
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2013,"Kidney Disease",64,5.89
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2002,"Chronic liver disease and cirrhosis",75,9.73
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2013,"Pneumonitis due to solids and liquids",49,4.2
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2005,"Chronic liver disease and cirrhosis",83,10.28
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2000,"Alzheimers disease",179,18.54
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,1999,"Homicide",23,3.21
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2011,"Kidney Disease",49,4.46
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2005,"Diseases of Heart",1776,186.3
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2011,"Stroke",444,42.25
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2002,"Parkinsons disease",58,6.18
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2012,"Pneumonitis due to solids and liquids",58,5.23
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2010,"Alzheimers disease",398,35.85
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2001,"Cancer",1590,188.53
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2006,"Cancer",1570,173.07
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2006,"All Causes",7084,752.5
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2010,"Diseases of Heart",1616,155.21
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2005,"CLRD",440,48.06
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2011,"Cancer",1665,169.68
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2000,"Stroke",560,61.59
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2013,"Influenza and pneumonia",184,16.2
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2005,"Suicide",121,15.42
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2011,"Septicemia",71,7.25
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2006,"Kidney Disease",62,6.35
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2012,"Suicide",141,16.8
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2005,"Pneumonitis due to solids and liquids",39,3.84
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2000,"Septicemia",52,6.15
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2012,"Influenza and pneumonia",185,16.64
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2013,"Diabetes",237,22.73
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2003,"Kidney Disease",124,13.06
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2006,"Suicide",125,16.03
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2013,"Suicide",147,18.02
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2001,"Alzheimers disease",156,15.96
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2012,"Kidney Disease",58,5.59
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2013,"Homicide",20,2.5
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2013,"Diseases of Heart",1630,150.06
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2002,"Diabetes",195,22.75
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2004,"Suicide",112,14.79
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2005,"Parkinsons disease",59,6.14
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2006,"Stroke",442,44
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2006,"Chronic liver disease and cirrhosis",82,10.11
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,1999,"Chronic liver disease and cirrhosis",82,11.15
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,1999,"Essential hypertension and hypertensive renal disease",28,3.04
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2006,"Alzheimers disease",329,31
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2001,"Parkinsons disease",55,5.85
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2003,"All Causes",7132,796.6
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2010,"Kidney Disease",74,7.3
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,1999,"Pneumonitis due to solids and liquids",29,3.1
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2006,"Diseases of Heart",1757,180.63
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2011,"All Causes",7314,720.6
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2010,"Suicide",140,17.46
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,1999,"Septicemia",63,7.34
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2002,"Unintentional Injuries",348,43.53
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2000,"Homicide",14,
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2004,"Septicemia",42,4.78
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,1999,"Unintentional Injuries",351,44.83
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,1999,"Diabetes",196,23.13
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2013,"CLRD",416,39.29
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2006,"Homicide",21,2.91
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2000,"Kidney Disease",130,14.71
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2001,"Chronic liver disease and cirrhosis",77,10.1
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2005,"Stroke",511,52.66
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,1999,"All Causes",6953,808.4
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2002,"Cancer",1562,183.3
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2013,"Parkinsons disease",77,7.23
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2005,"Alzheimers disease",290,28.3
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2013,"Unintentional Injuries",425,46.67
"South Dakota","SD",551039,272983,278056,1419,91319,48403,13311,3900,1675,81203,56325,17551,2226,2001,"Essential hypertension and hypertensive renal disease",41,4.29
